row.names.t.stat.desc.G.G.Classification....1....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
WW_04,6732,879,0,0,52,52,244018,48,36.2474747474748,0.237895796518588,0.466351051981702,380.993568128169,19.5190565378598,0.53849424473962
WW_05,6732,766,0,0,53,53,259039,51,38.4787581699346,0.235513144872359,0.46168030067804,373.400083556426,19.3235629105097,0.502187799958891
WW_06,6732,690,0,0,52,52,266181,51,39.5396613190731,0.222690212663082,0.436543295263069,333.846146252831,18.2714571464027,0.462104543560897
WW_07,6732,692,0,0,52,52,271621,52,40.3477421271539,0.220971948497032,0.43317495369022,328.714148815976,18.1304756919386,0.449355397256216
WW_08,6732,768,0,0,52,52,272153,52,40.4267676767677,0.223777882542245,0.438675472459049,337.11527209399,18.3606991177893,0.454171831510062
WW_09,6732,938,0,0,52,52,260441,52,38.6870172311349,0.239948383450443,0.470374771984167,387.596426282276,19.6874687626997,0.508890841728047
WW_10,6732,1074,0,0,52,52,257334,52,38.2254901960784,0.24686555337365,0.483934614224472,410.265592910764,20.2550140190217,0.529882387776407
WW_11,6732,1084,0,0,53,53,262921,53,39.0554070112894,0.250611441056581,0.491277739605856,422.810627423086,20.5623594809323,0.526492003398877
WW_12,6732,1174,0,0,52,52,263559,52,39.1501782531194,0.25050155574939,0.491062329626546,422.439930142044,20.5533435270771,0.524987227240517
WW_13,6732,1057,0,0,52,52,267910,52,39.7964943553179,0.243624586736198,0.477581293892917,399.563987114364,19.9890967058135,0.502282852538302
WW_14,6732,1068,0,0,52,52,266709,52,39.6180926916221,0.247598198370289,0.485370830290128,412.704370273386,20.3151266369025,0.512773969081012
WW_15,6732,1009,0,0,52,52,272339,52,40.4543969102793,0.238279135661449,0.467102518023368,382.22240378123,19.5505090414861,0.483272784534291
WW_16,6732,1048,0,0,53,53,274535,53,40.7806001188354,0.250351381962657,0.490767941476576,421.933582881521,20.5410219531921,0.503695921426738
WW_17,6732,1059,0,0,52,52,274665,52,40.7999108734403,0.240337017851576,0.471136618407924,388.852990632376,19.7193557357328,0.483318598339624
WW_18,6732,1064,0,0,52,52,268271,52,39.850118835413,0.245966477298585,0.482172140571915,407.282687550874,20.1812459365341,0.506428751690446
WW_19,6732,1078,0,0,52,52,247067,43,36.7003862150921,0.221259277322262,0.433738209123362,329.569555637475,18.1540506674812,0.494655575586717
WW_20,6732,1883,0,0,28,28,39351,4,5.84536541889483,0.0774399309220085,0.151806773298944,40.3714196109151,6.35385077027428,1.08698948909777
A97,6732,6732,0,0,0,0,0,0,0,0,0,0,0,
A98,6732,6710,0,0,4,4,32,0,0.0047534165181224,0.00118702927037679,0.00232695304866403,0.00948564710613877,0.0973942868249405,20.4893230907969
A99,6732,6667,0,0,5,5,88,0,0.0130718954248366,0.00189575232269958,0.00371627453248686,0.0241939790822485,0.155544138694611,11.8991266101378
