row.names.t.stat.desc.C.C.Classification....3....,nbr.val,nbr.null,nbr.na,min,max,range,sum,median,mean,SE.mean,CI.mean.0.95,var,std.dev,coef.var
I17,179,161,0,0,12,12,165,0,0.921787709497207,0.22345270200857,0.440957291638306,8.93766869625259,2.98959339982088,3.24325587010872
I18,179,161,0,0,12,12,151,0,0.843575418994413,0.208538176912645,0.411525252852227,7.7843826501789,2.7900506536941,3.30741103980957
I19,179,165,0,0,12,12,90,0,0.502793296089386,0.148512660738392,0.293072046408679,3.94802586152784,1.98696398093369,3.95185058430144
I20,179,172,0,0,6,6,32,0,0.17877094972067,0.0700348581144131,0.138205450535211,0.877973761847969,0.937002541004009,5.24135796374118
I21,179,170,0,0,12,12,71,0,0.396648044692737,0.144885174939003,0.285913635258681,3.75751679116189,1.93843152862356,4.88703160033265
NHIN_97,161,129,18,0,1,1,32,0,0.198757763975155,0.031548882234038,0.062305936740283,0.160248447204969,0.400310438541101,2.01406189390992
NHIN_02,158,77,21,0,1,1,81,1,0.512658227848101,0.0398915543691348,0.0787933658881956,0.251431105377731,0.501429063156227,0.978096197267702
NHIN_03,157,64,22,0,1,1,93,1,0.592356687898089,0.0393431845171675,0.0777141008900326,0.243018128368447,0.492968689034554,0.832215958907796
NHIN_04,135,59,44,0,1,1,76,1,0.562962962962963,0.0428495863975341,0.0847490157004221,0.247871752349364,0.497867203528576,0.884369374688918
NHIN_05,143,54,36,0,1,1,89,1,0.622377622377622,0.0406828784920981,0.0804223614558091,0.236678814143603,0.486496468788421,0.781674101536451
NHIN_06,146,60,33,0,1,1,86,1,0.589041095890411,0.0408590245164023,0.0807562097252959,0.243741143127067,0.493701471667917,0.838144358878091
NHIN_07,148,68,31,0,1,1,80,1,0.540540540540541,0.0411035248974809,0.0812301550154098,0.250045964331679,0.500045962219153,0.925085030105433
NHIN_08,143,50,36,0,1,1,93,1,0.65034965034965,0.0400171602838239,0.0791063623830311,0.228996355756919,0.478535636872448,0.73581286099742
NHIN_09,143,62,36,0,1,1,81,1,0.566433566433567,0.0415870528717262,0.0822097433096191,0.247316064217473,0.497308821777246,0.877964956964768
NHIN_10,149,54,30,0,1,1,95,1,0.63758389261745,0.0395131412020128,0.0780828071226333,0.23263196081988,0.482319355634708,0.756479831469174
NHIN_11,153,61,26,0,1,1,92,1,0.601307189542484,0.0397141805963665,0.0784630654524001,0.241314069487444,0.491237284301023,0.816948961935397
NHIN_13,138,65,41,0,1,1,73,1,0.528985507246377,0.0426460427965125,0.0843296161072536,0.250978525335872,0.500977569693367,0.947053487913488
NHIN_15,136,75,43,0,1,1,61,0,0.448529411764706,0.0428045323445416,0.0846541930486374,0.249183006535948,0.499182337964744,1.1129311141509
NHIN_17,126,80,53,0,1,1,46,0,0.365079365079365,0.0430624125912715,0.0852258589693398,0.233650793650794,0.483374382493315,1.32402548248169
NHIN_19,125,81,54,0,1,1,44,0,0.352,0.0428892045970515,0.0848897498759409,0.229935483870968,0.479515884899518,1.36226103664636
NHIN_21,128,84,51,0,1,1,44,0,0.34375,0.0421457853694702,0.0833989033945008,0.227362204724409,0.476825130130963,1.38712765129007
